X1 lower, X1 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
0.671870, 0.671880, SAFE, 7516.301881, 3121.859863, 4, 21932
0.671880, 0.671890, SAFE, 7518.407342, 3136.588623, 4, 21932
0.671490, 0.671500, SAFE, 17921.239524, 7908.414062, 19, 47620
0.671890, 0.671900, SAFE, 7612.551814, 3215.614990, 4, 21932
0.671480, 0.671490, SAFE, 18168.944438, 8077.465332, 19, 47620
0.671900, 0.671910, SAFE, 7581.443521, 3162.267578, 4, 21932
0.671910, 0.671920, SAFE, 7519.955754, 3157.332031, 4, 21932
0.671500, 0.671510, SAFE, 18030.794301, 8025.320312, 19, 47620
0.671920, 0.671930, SAFE, 7719.524813, 3220.413818, 5, 22562
0.671520, 0.671530, SAFE, 17974.412992, 7959.796875, 19, 47620
0.671510, 0.671520, SAFE, 18130.212190, 7951.578613, 19, 47620
0.671930, 0.671940, SAFE, 7741.874290, 3208.167236, 5, 22562
0.671540, 0.671550, SAFE, 18110.119222, 7897.577148, 19, 47620
0.671530, 0.671540, SAFE, 18190.954942, 8048.878418, 19, 47620
0.671550, 0.671560, SAFE, 18014.799996, 7942.037598, 19, 47620
0.671560, 0.671570, SAFE, 17882.681386, 7894.282227, 19, 47620
0.671940, 0.671950, SAFE, 7725.511477, 3173.416260, 5, 22562
0.671620, 0.671630, SAFE, 17646.354998, 7768.209473, 18, 46981
0.671570, 0.671580, SAFE, 17961.746343, 7909.035645, 18, 46981
0.671950, 0.671960, SAFE, 7706.961838, 3226.359863, 5, 22562
0.671960, 0.671970, SAFE, 7705.711512, 3202.706299, 5, 22562
0.671970, 0.671980, SAFE, 7731.153865, 3252.968994, 5, 22562
0.671580, 0.671590, SAFE, 18206.865277, 7982.128906, 20, 48266
0.671980, 0.671990, SAFE, 7786.382753, 3232.678467, 5, 22562
0.671610, 0.671620, SAFE, 18147.718555, 7952.792969, 20, 48266
0.671990, 0.672000, SAFE, 7810.342229, 3235.172607, 5, 22562
0.671600, 0.671610, SAFE, 18910.535640, 8311.740234, 24, 50830
0.671590, 0.671600, SAFE, 19085.759157, 8507.647461, 24, 50830
0.672000, 0.672010, SAFE, 7754.427572, 3248.664062, 5, 22562
0.672020, 0.672030, SAFE, 7641.624931, 3180.750000, 5, 22562
0.672010, 0.672020, SAFE, 7764.161708, 3256.459229, 5, 22562
0.672040, 0.672050, SAFE, 7471.480287, 3144.481201, 4, 21932
0.672050, 0.672060, SAFE, 7509.350416, 3159.578857, 4, 21932
0.672030, 0.672040, SAFE, 7670.176406, 3191.329346, 5, 22562
0.672060, 0.672070, SAFE, 7512.894947, 3107.495361, 4, 21932
0.672070, 0.672080, SAFE, 7488.460970, 3142.068115, 4, 21932
0.672080, 0.672090, SAFE, 7510.815413, 3180.051270, 4, 21932
0.672090, 0.672100, SAFE, 7435.079849, 3124.154785, 4, 21932
0.672100, 0.672110, SAFE, 7449.513989, 3102.775146, 4, 21932
0.672110, 0.672120, SAFE, 7460.603641, 3119.909424, 4, 21932
0.672120, 0.672130, SAFE, 7411.724168, 3113.268799, 4, 21932
0.672130, 0.672140, SAFE, 7459.006600, 3131.494873, 4, 21932
0.672140, 0.672150, SAFE, 7455.053870, 3116.799316, 4, 21932
0.672150, 0.672160, SAFE, 7397.221357, 3103.312256, 4, 21932
0.672170, 0.672180, SAFE, 7315.754101, 3015.741455, 4, 21932
0.672160, 0.672170, SAFE, 7446.208954, 3082.733887, 4, 21932
0.672180, 0.672190, SAFE, 7356.842205, 3037.546387, 4, 21932
0.672200, 0.672210, SAFE, 7308.665235, 2990.950928, 4, 21932
0.672190, 0.672200, SAFE, 7407.575903, 3065.725830, 4, 21932
0.672380, 0.672390, SAFE, 5253.850725, 2190.680664, 3, 15826
0.672210, 0.672220, SAFE, 7234.274104, 3018.717773, 4, 21932
0.672220, 0.672230, SAFE, 7248.778730, 2976.622559, 4, 21932
0.672230, 0.672240, SAFE, 7230.406497, 2983.233398, 4, 21932
0.672390, 0.672400, SAFE, 5266.441034, 2199.427734, 3, 15826
0.672400, 0.672410, SAFE, 5288.986120, 2182.506836, 3, 15826
0.672240, 0.672250, SAFE, 7356.860683, 3027.474365, 4, 21932
0.672250, 0.672260, SAFE, 7403.070049, 3030.241943, 5, 22562
0.672260, 0.672270, SAFE, 7497.266581, 3066.189941, 5, 22562
0.671630, 0.671640, SAFE, 22971.187302, 9715.210938, 23, 67032
0.672280, 0.672290, SAFE, 7310.737867, 2979.598389, 5, 22562
0.672270, 0.672280, SAFE, 7434.801351, 3017.540771, 5, 22562
0.672310, 0.672320, SAFE, 7244.514480, 2920.544189, 5, 22562
0.672300, 0.672310, SAFE, 7329.805625, 2965.245117, 5, 22562
0.672340, 0.672350, SAFE, 7170.321055, 2890.405029, 5, 22562
0.672330, 0.672340, SAFE, 7223.031671, 2942.698730, 5, 22562
0.672350, 0.672360, SAFE, 7171.469642, 2865.382812, 5, 22562
0.672290, 0.672300, SAFE, 7470.454921, 3059.559082, 5, 22562
0.672320, 0.672330, SAFE, 7337.592190, 2949.340576, 5, 22562
0.672360, 0.672370, SAFE, 7049.005046, 2869.855469, 5, 22562
0.672370, 0.672380, SAFE, 6947.384565, 2797.458496, 5, 22562
0.672630, 0.672640, SAFE, 6625.172106, 2728.592529, 4, 19338
0.672640, 0.672650, SAFE, 6603.397961, 2728.522217, 4, 19338
0.672650, 0.672660, SAFE, 6589.335248, 2739.709229, 4, 19338
0.672660, 0.672670, SAFE, 6627.119524, 2724.581787, 4, 19338
0.672410, 0.672420, SAFE, 9720.510761, 3897.872803, 9, 30052
0.672440, 0.672450, SAFE, 9731.511319, 4018.016113, 6, 29706
0.672490, 0.672500, SAFE, 9987.811384, 4165.075684, 6, 29706
0.672470, 0.672480, SAFE, 10223.981147, 4344.957520, 6, 29706
0.672500, 0.672510, SAFE, 10225.440108, 4243.176758, 6, 29706
0.672480, 0.672490, SAFE, 10358.378699, 4375.006348, 6, 29706
0.672550, 0.672560, SAFE, 10026.704702, 4205.284180, 5, 29076
0.672520, 0.672530, SAFE, 10214.941325, 4275.322266, 6, 29706
0.672530, 0.672540, SAFE, 10239.756317, 4283.972656, 6, 29706
0.672540, 0.672550, SAFE, 10378.375304, 4335.701172, 6, 29706
0.672590, 0.672600, SAFE, 9421.869656, 3843.893799, 5, 28292
0.672560, 0.672570, SAFE, 10285.974009, 4325.950684, 6, 29706
0.672450, 0.672460, SAFE, 12166.197607, 5007.319824, 16, 36840
0.672620, 0.672630, SAFE, 10241.096087, 4128.055664, 6, 31528
0.672610, 0.672620, SAFE, 10398.435637, 4205.055664, 6, 31528
0.672600, 0.672610, SAFE, 10838.214649, 4433.253906, 7, 32158
0.672680, 0.672690, SAFE, 9935.244787, 4094.881348, 5, 30112
0.672570, 0.672580, SAFE, 11458.322691, 4759.678711, 9, 33440
0.672580, 0.672590, SAFE, 11363.514231, 4675.005859, 9, 33440
0.672690, 0.672700, SAFE, 10231.621420, 4205.843262, 6, 30753
0.672700, 0.672710, SAFE, 10241.239070, 4213.130371, 6, 30753
0.672750, 0.672760, SAFE, 9983.471832, 4080.409912, 5, 30112
0.672740, 0.672750, SAFE, 10229.589800, 4198.777832, 6, 30753
0.672420, 0.672430, SAFE, 14006.771398, 5717.861328, 16, 44348
0.672720, 0.672730, SAFE, 10448.353198, 4253.991699, 7, 31394
0.672760, 0.672770, SAFE, 10129.845118, 4132.577148, 5, 30112
0.672710, 0.672720, SAFE, 10514.459335, 4287.072266, 7, 31394
0.672730, 0.672740, SAFE, 10455.228676, 4314.144531, 7, 31394
0.672770, 0.672780, SAFE, 10075.785411, 4196.424316, 5, 30112
0.672460, 0.672470, SAFE, 14130.023573, 6012.132324, 11, 40174
0.672780, 0.672790, SAFE, 10097.581927, 4135.275391, 5, 30112
0.672790, 0.672800, SAFE, 10009.025707, 4104.819824, 5, 30112
0.672430, 0.672440, SAFE, 17844.619302, 7564.177734, 17, 50461
0.672510, 0.672520, SAFE, 17460.379758, 7381.884277, 14, 49364
0.672840, 0.672850, SAFE, 21438.419165, 8500.298828, 10, 66968
0.672830, 0.672840, SAFE, 21496.769199, 8547.421875, 10, 66968
0.672860, 0.672870, SAFE, 21421.216407, 8542.649414, 10, 66968
0.672850, 0.672860, SAFE, 21521.549130, 8511.998047, 10, 66968
0.672870, 0.672880, SAFE, 21510.847198, 8493.288086, 10, 66968
0.672880, 0.672890, SAFE, 21503.840535, 8639.834961, 10, 66968
0.672670, 0.672680, SAFE, 24983.245711, 10581.124023, 16, 69896
0.672800, 0.672810, SAFE, 23276.439220, 9450.784180, 11, 71500
0.672890, 0.672900, SAFE, 22848.711664, 8977.441406, 11, 71763
0.672900, 0.672910, SAFE, 22720.998869, 8999.217773, 11, 71763
0.672810, 0.672820, SAFE, 24319.825032, 9902.281250, 15, 74077
0.672820, 0.672830, SAFE, 24487.922105, 9825.240234, 14, 76283
0.672910, 0.672920, SAFE, 24121.030031, 9546.100586, 15, 75899
0.672950, 0.672960, SAFE, 24448.093812, 9702.302734, 13, 77849
0.672940, 0.672950, SAFE, 24512.529154, 9654.628906, 13, 77849
0.672930, 0.672940, SAFE, 24637.933829, 9823.237305, 13, 77849
0.672960, 0.672970, SAFE, 24607.410295, 9744.115234, 13, 77849
0.672920, 0.672930, SAFE, 25372.307048, 9993.892578, 16, 81467
0.673030, 0.673040, SAFE, 25371.991220, 10107.096680, 14, 79786
0.673040, 0.673050, SAFE, 25324.773292, 10057.138672, 14, 79786
0.673180, 0.673190, SAFE, 22331.670371, 8830.563477, 11, 70847
0.673190, 0.673200, SAFE, 22474.611275, 8822.155273, 11, 70847
0.672970, 0.672980, SAFE, 28722.690133, 11298.098633, 15, 89257
0.673160, 0.673170, SAFE, 23627.816669, 9342.071289, 12, 74341
0.673200, 0.673210, SAFE, 22197.683537, 8796.431641, 9, 70086
0.673210, 0.673220, SAFE, 22227.962540, 8736.457031, 10, 70208
0.673230, 0.673240, SAFE, 22243.023952, 8704.028320, 10, 70208
0.673240, 0.673250, SAFE, 22099.170974, 8693.254883, 10, 70208
0.673220, 0.673230, SAFE, 22389.993468, 8858.364258, 11, 70847
0.673070, 0.673080, SAFE, 25283.169098, 10091.570312, 12, 78497
0.673080, 0.673090, SAFE, 25136.503552, 10084.579102, 12, 78497
0.673110, 0.673120, SAFE, 24926.406238, 9953.324219, 12, 78497
0.673350, 0.673360, SAFE, 20778.558924, 8197.512695, 8, 65289
0.673100, 0.673110, SAFE, 25021.424730, 9910.942383, 12, 78497
0.673120, 0.673130, SAFE, 24937.259253, 9899.875977, 12, 78497
0.673090, 0.673100, SAFE, 25155.909641, 10059.566406, 12, 78497
0.673170, 0.673180, SAFE, 23561.639795, 9376.888672, 12, 74341
0.673130, 0.673140, SAFE, 25153.875855, 9951.816406, 13, 79136
0.673260, 0.673270, SAFE, 22253.163539, 8781.029297, 10, 70208
0.673280, 0.673290, SAFE, 22104.573909, 8709.372070, 10, 70208
0.673270, 0.673280, SAFE, 22216.581653, 8772.061523, 10, 70208
0.673290, 0.673300, SAFE, 22139.328261, 8804.997070, 10, 70208
0.673300, 0.673310, SAFE, 22162.661269, 8727.532227, 9, 70086
0.673320, 0.673330, SAFE, 22080.959388, 8625.274414, 9, 70086
0.673310, 0.673320, SAFE, 22156.399584, 8691.022461, 9, 70086
0.673340, 0.673350, SAFE, 21858.287027, 8484.009766, 9, 70086
0.673250, 0.673260, SAFE, 22530.369073, 8882.054688, 11, 70847
0.673150, 0.673160, SAFE, 25012.724957, 9874.007812, 13, 79136
0.673330, 0.673340, SAFE, 22187.094970, 8729.253906, 9, 70086
0.673140, 0.673150, SAFE, 25371.120215, 10068.933594, 13, 79136
0.673050, 0.673060, SAFE, 26972.832126, 10794.079102, 15, 84318
0.672990, 0.673000, SAFE, 30709.072909, 12301.939453, 18, 95343
0.673000, 0.673010, SAFE, 30577.411277, 12237.142578, 18, 95343
0.673060, 0.673070, SAFE, 27307.206626, 10908.944336, 16, 85483
0.672980, 0.672990, SAFE, 31129.390174, 12529.128906, 18, 95343
0.673360, 0.673370, SAFE, 24069.440667, 9516.207031, 9, 75810
0.673020, 0.673030, SAFE, 31771.383895, 12709.846680, 21, 100185
0.673370, 0.673380, SAFE, 29566.663744, 11692.425781, 13, 93167
0.673010, 0.673020, SAFE, 41591.228175, 17063.968750, 45, 124182
0.673440, 0.673450, SAFE, 24618.777888, 9934.830078, 12, 75374
0.673510, 0.673520, SAFE, 21853.222802, 8762.724609, 11, 67722
0.673520, 0.673530, SAFE, 21786.301984, 8707.374023, 10, 67600
0.673450, 0.673460, SAFE, 24800.827332, 10070.186523, 12, 75374
0.673590, 0.673600, SAFE, 18182.832878, 7226.416016, 8, 56969
0.673390, 0.673400, SAFE, 26467.303067, 10575.285156, 12, 82649
0.673460, 0.673470, SAFE, 24818.427698, 9993.153320, 12, 75374
0.673610, 0.673620, SAFE, 18075.043172, 7102.999023, 8, 56969
0.673600, 0.673610, SAFE, 18141.439005, 7170.967773, 8, 56969
0.673630, 0.673640, SAFE, 18087.961908, 7219.618164, 8, 56969
0.673470, 0.673480, SAFE, 24704.780733, 9862.506836, 12, 75374
0.673620, 0.673630, SAFE, 18195.470240, 7275.717285, 8, 56969
0.673640, 0.673650, SAFE, 18153.389600, 7231.868164, 8, 56969
0.673650, 0.673660, SAFE, 18077.110984, 7161.470215, 8, 56969
0.673560, 0.673570, SAFE, 21887.197512, 8734.842773, 10, 67600
0.673680, 0.673690, SAFE, 17836.308242, 7128.842285, 7, 55299
0.673530, 0.673540, SAFE, 22818.800722, 9117.621094, 11, 71094
0.673710, 0.673720, SAFE, 17794.305067, 7070.488281, 7, 55299
0.673700, 0.673710, SAFE, 17803.981672, 7076.068848, 7, 55299
0.673670, 0.673680, SAFE, 18161.269061, 7195.384766, 8, 56969
0.673540, 0.673550, SAFE, 22847.889091, 9211.387695, 11, 71094
0.673660, 0.673670, SAFE, 18317.076752, 7246.485352, 8, 56969
0.673690, 0.673700, SAFE, 17952.308707, 7159.452148, 7, 55299
0.673550, 0.673560, SAFE, 23016.666697, 9269.566406, 11, 71094
0.673420, 0.673430, SAFE, 27096.750039, 10823.599609, 14, 84441
0.673410, 0.673420, SAFE, 27146.716292, 10799.267578, 14, 84441
0.673430, 0.673440, SAFE, 27022.236446, 10795.480469, 13, 84319
0.673480, 0.673490, SAFE, 25635.368508, 10284.086914, 13, 78868
0.673720, 0.673730, SAFE, 18641.530346, 7458.280273, 8, 59056
0.673580, 0.673590, SAFE, 19827.542812, 7998.490723, 9, 61501
0.673570, 0.673580, SAFE, 20107.224139, 8088.582031, 9, 61501
0.673400, 0.673410, SAFE, 29209.765131, 11643.129883, 14, 90170
0.673500, 0.673510, SAFE, 28797.582725, 11611.395508, 15, 87410
0.673490, 0.673500, SAFE, 29160.463212, 11864.785156, 15, 87410
0.673380, 0.673390, SAFE, 49820.346773, 21023.712891, 52, 149428
0.673740, 0.673750, SAFE, 41992.142075, 17323.248047, 24, 124672
0.673770, 0.673780, SAFE, 41802.346827, 17108.503906, 25, 127212
0.673760, 0.673770, SAFE, 41969.868511, 17047.533203, 25, 127212
0.673780, 0.673790, SAFE, 42533.275247, 17394.976562, 25, 129810
0.673790, 0.673800, SAFE, 42900.609319, 17557.003906, 25, 129810
0.673750, 0.673760, SAFE, 49247.408935, 20293.466797, 30, 149364
0.673800, 0.673810, SAFE, 53533.950283, 22343.984375, 37, 160704
Covered Ranges:
0.663900, 0.673730
0.673740, 0.673810
Uncovered Ranges:
0.673730, 0.673740
