X1 lower, X1 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
0.772250, 0.772300, SAFE, 6369.834800, 2648.371826, 3, 18779
0.772300, 0.772350, SAFE, 6357.640969, 2684.229980, 3, 18779
0.771750, 0.771800, SAFE, 7341.817579, 3134.057373, 5, 20835
0.771850, 0.771900, SAFE, 7300.045323, 3099.407227, 5, 20835
0.771950, 0.772000, SAFE, 7197.555226, 3042.164062, 5, 20835
0.771800, 0.771850, SAFE, 7396.585019, 3102.305176, 5, 20835
0.771900, 0.771950, SAFE, 7309.508833, 3086.345703, 5, 20835
0.772000, 0.772050, SAFE, 7200.178180, 3012.434326, 5, 20835
0.771000, 0.771050, SAFE, 9087.157103, 3684.475098, 4, 27219
0.772050, 0.772100, SAFE, 7202.463816, 3060.763428, 5, 20835
0.772100, 0.772150, SAFE, 7170.833025, 3047.569580, 5, 20835
0.773150, 0.773200, SAFE, 4836.293016, 2011.796875, 2, 14422
0.772400, 0.772450, SAFE, 7604.867565, 3175.900879, 3, 22076
0.772850, 0.772900, SAFE, 7718.569687, 3240.847168, 3, 21556
0.767050, 0.767100, SAFE, 23271.232032, 9899.059570, 17, 63694
0.772350, 0.772400, SAFE, 9887.488927, 4145.462402, 5, 28898
0.775400, 0.775450, SAFE, 4025.963940, 1678.687988, 1, 11963
0.775450, 0.775500, SAFE, 4022.799557, 1635.236572, 2, 12604
0.775300, 0.775350, SAFE, 5175.323399, 2162.103271, 3, 15306
0.775500, 0.775550, SAFE, 4044.650328, 1689.351562, 2, 12604
0.772750, 0.772800, SAFE, 12398.498644, 5086.845703, 8, 36952
0.773050, 0.773100, SAFE, 12982.507693, 5519.018555, 6, 35437
0.775200, 0.775250, SAFE, 7793.087934, 3385.851562, 4, 21171
0.772450, 0.772500, SAFE, 16580.596371, 6726.792969, 13, 52075
0.773350, 0.773400, SAFE, 14138.497390, 6299.110840, 11, 34937
0.764200, 0.764250, SAFE, 36717.997962, 15555.667969, 36, 105842
0.775150, 0.775200, SAFE, 10656.983231, 4489.894043, 6, 30598
0.775050, 0.775100, SAFE, 10837.554604, 4575.874512, 6, 30598
0.773400, 0.773450, SAFE, 14028.838981, 6306.956543, 11, 34937
0.773450, 0.773500, SAFE, 14025.035394, 6173.219238, 11, 34937
0.774700, 0.774750, SAFE, 12134.831439, 5231.662109, 7, 31924
0.772950, 0.773000, SAFE, 17376.063176, 7472.799316, 9, 47461
0.774600, 0.774650, SAFE, 12583.310246, 5353.430176, 8, 34374
0.775000, 0.775050, SAFE, 11539.642148, 4947.551758, 7, 31924
0.772800, 0.772850, SAFE, 18018.253737, 7419.356934, 10, 53307
0.774950, 0.775000, SAFE, 11748.497787, 5052.096191, 7, 31924
0.774750, 0.774800, SAFE, 12336.068994, 5346.686035, 8, 33088
0.773300, 0.773350, SAFE, 15589.092722, 6794.056641, 18, 42205
0.775550, 0.775600, SAFE, 9406.583000, 3879.567871, 6, 28659
0.774650, 0.774700, SAFE, 13005.989465, 5603.208008, 10, 35912
0.774550, 0.774600, SAFE, 13559.841408, 5795.104004, 8, 37233
0.774500, 0.774550, SAFE, 13761.723973, 5860.312988, 8, 37233
0.773250, 0.773300, SAFE, 16450.018134, 7254.137207, 18, 42205
0.773500, 0.773550, SAFE, 15476.852535, 6729.291016, 14, 41509
0.773200, 0.773250, SAFE, 16619.992240, 7148.812012, 9, 44868
0.773550, 0.773600, SAFE, 15677.341284, 6861.535645, 14, 41509
0.773600, 0.773650, SAFE, 15741.880178, 6897.357422, 13, 40881
0.774450, 0.774500, SAFE, 14617.068341, 6211.105957, 10, 40326
0.774900, 0.774950, SAFE, 13872.361444, 5991.709961, 9, 37605
0.774850, 0.774900, SAFE, 14112.801904, 6157.859863, 9, 37605
0.773750, 0.773800, SAFE, 16160.017951, 7173.753418, 13, 40881
0.773800, 0.773850, SAFE, 16219.184096, 7178.538574, 13, 40881
0.774800, 0.774850, SAFE, 14279.537887, 6204.025879, 9, 37605
0.773850, 0.773900, SAFE, 16292.796955, 7202.334961, 13, 40881
0.754550, 0.754600, SAFE, 65378.604673, 29659.654297, 50, 164011
0.773900, 0.773950, SAFE, 17138.055595, 7422.931641, 15, 45542
0.773650, 0.773700, SAFE, 17462.068757, 7716.126465, 16, 44345
0.773700, 0.773750, SAFE, 17598.896590, 7839.915527, 16, 44345
0.775350, 0.775400, SAFE, 14882.564918, 6311.857422, 14, 43632
0.776500, 0.776550, SAFE, 4337.719216, 1797.052490, 2, 13135
0.773950, 0.774000, SAFE, 18322.608200, 7987.636719, 16, 47469
0.776550, 0.776600, SAFE, 4330.876992, 1767.321655, 2, 13135
0.776600, 0.776650, SAFE, 4355.845600, 1784.320679, 2, 13135
0.776750, 0.776800, SAFE, 4244.944004, 1739.669922, 2, 13135
0.776650, 0.776700, SAFE, 4314.504254, 1748.628296, 2, 13135
0.776700, 0.776750, SAFE, 4313.360947, 1749.759888, 2, 13135
0.776800, 0.776850, SAFE, 4311.539497, 1762.755615, 2, 13135
0.774000, 0.774050, SAFE, 18527.225582, 8113.484375, 16, 47469
0.775100, 0.775150, SAFE, 16372.617303, 7006.675293, 9, 45503
0.774200, 0.774250, SAFE, 18466.003346, 8214.344727, 15, 46595
0.774250, 0.774300, SAFE, 18883.294655, 8348.265625, 16, 47239
0.774150, 0.774200, SAFE, 19019.705358, 8442.983398, 17, 47851
0.774350, 0.774400, SAFE, 18848.498192, 8315.308594, 15, 47649
0.774300, 0.774350, SAFE, 19481.123870, 8577.852539, 21, 49918
0.774100, 0.774150, SAFE, 20491.885275, 9112.846680, 21, 52449
0.774050, 0.774100, SAFE, 20750.554070, 9188.443359, 21, 52449
0.774400, 0.774450, SAFE, 22939.955635, 9718.727539, 20, 64603
0.767350, 0.767400, SAFE, 42096.462959, 18338.066406, 75, 115160
0.775250, 0.775300, SAFE, 23039.543112, 9843.309570, 14, 64979
0.777150, 0.777200, SAFE, 11755.864726, 4926.581543, 7, 33459
0.776900, 0.776950, SAFE, 15379.785005, 6510.187500, 10, 43425
0.777100, 0.777150, SAFE, 14765.637760, 6085.268555, 9, 42527
0.777200, 0.777250, SAFE, 14819.225971, 6217.393555, 12, 42370
0.776950, 0.777000, SAFE, 15597.429320, 6592.397949, 10, 43425
0.777250, 0.777300, SAFE, 14895.253754, 6184.083984, 12, 42370
0.778550, 0.778600, SAFE, 10005.274011, 4181.063477, 3, 28838
0.778600, 0.778650, SAFE, 10036.729870, 4163.420410, 3, 28838
0.778650, 0.778700, SAFE, 7365.476933, 3095.552734, 2, 21437
0.778700, 0.778750, SAFE, 7447.096967, 3146.775391, 2, 21437
0.777300, 0.777350, SAFE, 16286.671285, 6816.527832, 14, 46220
0.778750, 0.778800, SAFE, 7463.346621, 3142.487549, 2, 21437
0.777400, 0.777450, SAFE, 16920.422015, 7092.855469, 15, 47473
0.777000, 0.777050, SAFE, 18442.103916, 7838.696289, 15, 51920
0.777450, 0.777500, SAFE, 18265.803398, 7695.998535, 18, 51701
0.777350, 0.777400, SAFE, 18432.986979, 7771.543457, 18, 52576
0.775600, 0.775650, SAFE, 29609.325041, 12766.639648, 25, 80830
0.777500, 0.777550, SAFE, 19163.840770, 8213.546875, 19, 53466
0.779200, 0.779250, SAFE, 4119.994966, 1700.602783, 1, 11960
0.778800, 0.778850, SAFE, 8508.946523, 3542.717529, 3, 25526
0.778500, 0.778550, SAFE, 15535.575673, 6682.026855, 9, 42877
0.779250, 0.779300, SAFE, 4094.193652, 1726.328003, 1, 11960
0.777600, 0.777650, SAFE, 19053.604986, 8108.343750, 18, 52576
0.777550, 0.777600, SAFE, 19215.152463, 8190.646973, 19, 53466
0.777650, 0.777700, SAFE, 19009.982656, 8206.230469, 18, 52576
0.779300, 0.779350, SAFE, 4052.643759, 1685.949951, 1, 11960
0.777050, 0.777100, SAFE, 21827.757534, 9326.773438, 20, 61429
0.779350, 0.779400, SAFE, 4080.819400, 1702.436401, 1, 11960
0.779400, 0.779450, SAFE, 4056.622996, 1686.889404, 1, 11960
0.779450, 0.779500, SAFE, 4064.313200, 1712.692993, 1, 11960
0.776400, 0.776450, SAFE, 24537.045537, 10770.182617, 26, 63045
0.775650, 0.775700, SAFE, 31617.483357, 13661.235352, 34, 88620
0.779500, 0.779550, SAFE, 4014.376968, 1660.765869, 1, 11960
0.775950, 0.776000, SAFE, 28386.289825, 12360.870117, 31, 77339
0.779550, 0.779600, SAFE, 4126.210814, 1693.169067, 1, 11960
0.778850, 0.778900, SAFE, 8738.411547, 3640.307373, 3, 25526
0.778900, 0.778950, SAFE, 8794.867102, 3675.246826, 3, 25526
0.779600, 0.779650, SAFE, 4020.650961, 1684.261353, 1, 11960
0.778950, 0.779000, SAFE, 8868.416734, 3757.275635, 3, 25526
0.779000, 0.779050, SAFE, 8981.788598, 3753.153564, 3, 25526
0.778450, 0.778500, SAFE, 19886.808812, 8407.144531, 14, 55675
0.779150, 0.779200, SAFE, 8611.054379, 3589.490723, 3, 25526
0.779050, 0.779100, SAFE, 8978.862985, 3797.480957, 3, 25526
0.779100, 0.779150, SAFE, 8948.079130, 3790.075439, 3, 25526
0.776050, 0.776100, SAFE, 27625.135505, 12111.592773, 31, 75000
0.776000, 0.776050, SAFE, 28327.664486, 12442.359375, 31, 77339
0.775850, 0.775900, SAFE, 32266.366812, 14166.877930, 40, 87778
0.776850, 0.776900, SAFE, 26207.074531, 11460.333984, 19, 69070
0.778400, 0.778450, SAFE, 21465.589415, 9034.806641, 17, 60421
0.775900, 0.775950, SAFE, 32352.227817, 14164.741211, 40, 87778
0.776450, 0.776500, SAFE, 29775.719883, 13301.192383, 33, 76358
0.775800, 0.775850, SAFE, 35850.329751, 15587.429688, 41, 100822
0.778300, 0.778350, SAFE, 24570.876033, 10491.021484, 18, 69383
0.775700, 0.775750, SAFE, 36674.809651, 15952.123047, 45, 105985
0.776200, 0.776250, SAFE, 31921.730436, 13853.117188, 35, 86988
0.776100, 0.776150, SAFE, 32283.905672, 13992.903320, 36, 87623
0.776150, 0.776200, SAFE, 32168.726234, 13971.708008, 34, 86867
0.775750, 0.775800, SAFE, 37661.854352, 16482.832031, 45, 105985
0.778250, 0.778300, SAFE, 28681.959194, 12408.132812, 24, 78666
0.778150, 0.778200, SAFE, 28824.326992, 12515.999023, 24, 78152
0.777900, 0.777950, SAFE, 29221.048805, 12700.857422, 25, 79405
0.778100, 0.778150, SAFE, 29058.088915, 12566.580078, 25, 79040
0.777950, 0.778000, SAFE, 29272.755454, 12692.781250, 25, 79405
0.778000, 0.778050, SAFE, 29238.044259, 12721.505859, 25, 79405
0.777750, 0.777800, SAFE, 30374.097992, 13196.739258, 26, 83156
0.778050, 0.778100, SAFE, 29260.198205, 12717.010742, 26, 80292
0.778200, 0.778250, SAFE, 29178.001628, 12587.853516, 25, 79042
0.777850, 0.777900, SAFE, 29624.358569, 12879.186523, 26, 80295
0.777800, 0.777850, SAFE, 30638.677735, 13278.960938, 27, 84046
0.776250, 0.776300, SAFE, 35549.789578, 15224.587891, 38, 99041
0.776300, 0.776350, SAFE, 35808.724129, 15423.975586, 37, 99436
0.764300, 0.764350, SAFE, 72734.222657, 32784.304688, 74, 187198
0.780250, 0.780300, SAFE, 11933.564945, 4971.569824, 4, 34410
0.779900, 0.779950, SAFE, 13230.334069, 5486.074707, 5, 38430
0.780000, 0.780050, SAFE, 13310.384144, 5515.959961, 5, 38430
0.780050, 0.780100, SAFE, 13211.917632, 5467.011230, 5, 38430
0.779950, 0.780000, SAFE, 13683.185560, 5695.730957, 6, 39588
0.780100, 0.780150, SAFE, 13289.929473, 5550.436035, 5, 38430
0.777700, 0.777750, SAFE, 32822.343178, 14231.212891, 27, 89249
0.780200, 0.780250, SAFE, 13198.646848, 5444.784668, 5, 38430
0.780150, 0.780200, SAFE, 13290.770779, 5589.136230, 5, 38430
0.780400, 0.780450, SAFE, 12089.768359, 5029.019531, 4, 34410
0.778350, 0.778400, SAFE, 30951.754472, 13227.613281, 23, 86096
0.780450, 0.780500, SAFE, 12118.943967, 5076.068359, 4, 34410
0.780500, 0.780550, SAFE, 12323.987725, 5117.186035, 5, 35052
0.780550, 0.780600, SAFE, 12132.711773, 5053.348633, 4, 34410
0.780650, 0.780700, SAFE, 11864.533079, 5018.822754, 4, 34410
0.780600, 0.780650, SAFE, 12194.481888, 5111.283691, 4, 34410
0.780700, 0.780750, SAFE, 12062.634396, 5026.008301, 4, 34410
0.780950, 0.781000, SAFE, 11769.756016, 4934.737305, 8, 34379
0.780750, 0.780800, SAFE, 12103.306177, 5102.890625, 4, 34410
0.779850, 0.779900, SAFE, 16405.835448, 6829.015137, 9, 48240
0.780800, 0.780850, SAFE, 12763.298431, 5329.039551, 6, 37766
0.781000, 0.781050, SAFE, 11965.215484, 4977.921387, 8, 34379
0.779750, 0.779800, SAFE, 17370.669382, 7264.970703, 9, 50341
0.779800, 0.779850, SAFE, 17245.000098, 7195.373047, 8, 49183
0.782350, 0.782400, SAFE, 3902.916837, 1591.577759, 1, 11963
0.782400, 0.782450, SAFE, 3930.451876, 1602.448242, 1, 11963
0.782450, 0.782500, SAFE, 3889.676467, 1583.902466, 1, 11963
0.782500, 0.782550, SAFE, 3927.120063, 1619.143677, 1, 11963
0.782550, 0.782600, SAFE, 3917.597875, 1596.894409, 1, 11963
0.782600, 0.782650, SAFE, 3930.389396, 1592.234253, 1, 11963
0.773000, 0.773050, SAFE, 57649.504934, 25936.203125, 53, 152478
0.782850, 0.782900, SAFE, 4521.664159, 1842.968018, 2, 14414
0.782900, 0.782950, SAFE, 4614.084976, 1857.771484, 2, 14414
0.782950, 0.783000, SAFE, 4542.469396, 1835.206787, 2, 14414
0.781100, 0.781150, SAFE, 15433.600812, 6530.757324, 12, 42628
0.781050, 0.781100, SAFE, 15480.415738, 6586.771484, 12, 42628
0.781150, 0.781200, SAFE, 15443.087753, 6545.639648, 12, 42628
0.782650, 0.782700, SAFE, 6455.857194, 2637.604004, 3, 19475
0.781200, 0.781250, SAFE, 15391.468589, 6569.083496, 12, 42628
0.782800, 0.782850, SAFE, 6401.613325, 2575.546387, 3, 19475
0.779700, 0.779750, SAFE, 21471.793854, 9046.008789, 10, 60596
0.781250, 0.781300, SAFE, 15372.918031, 6462.912598, 12, 42628
0.782700, 0.782750, SAFE, 7186.271194, 2998.757080, 5, 21527
0.782750, 0.782800, SAFE, 7202.247179, 2932.645752, 5, 21527
0.783250, 0.783300, SAFE, 6967.964786, 2860.069092, 2, 20663
0.783300, 0.783350, SAFE, 7000.119192, 2905.685791, 2, 20663
0.783050, 0.783100, SAFE, 7629.255897, 3100.255127, 3, 23114
0.783000, 0.783050, SAFE, 7705.501225, 3152.762451, 3, 23114
0.781350, 0.781400, SAFE, 15322.954548, 6520.590332, 12, 42628
0.781400, 0.781450, SAFE, 15304.729765, 6494.329590, 12, 42628
0.781300, 0.781350, SAFE, 15398.041746, 6521.492188, 12, 42628
0.781450, 0.781500, SAFE, 15234.892016, 6486.123535, 11, 42508
0.783350, 0.783400, SAFE, 7019.166981, 2912.812500, 2, 20663
0.783400, 0.783450, SAFE, 7042.621929, 2901.145996, 2, 20663
0.783450, 0.783500, SAFE, 7002.081375, 2876.979248, 2, 20663
0.781550, 0.781600, SAFE, 14528.470182, 6161.007812, 9, 39925
0.781600, 0.781650, SAFE, 14552.089883, 6202.477539, 9, 39925
0.781650, 0.781700, SAFE, 14533.310164, 6200.801758, 8, 39805
0.783500, 0.783550, SAFE, 6903.086608, 2846.649170, 2, 20663
0.783550, 0.783600, SAFE, 7010.439152, 2906.697021, 2, 20663
0.783600, 0.783650, SAFE, 7055.594212, 2902.610107, 2, 20663
0.783700, 0.783750, SAFE, 6954.047132, 2868.303223, 2, 20663
0.783650, 0.783700, SAFE, 7110.149779, 2931.202148, 2, 20663
0.781500, 0.781550, SAFE, 15297.780604, 6515.321777, 11, 42508
0.783750, 0.783800, SAFE, 6992.628790, 2861.407715, 2, 20663
0.783800, 0.783850, SAFE, 7055.799029, 2933.862549, 2, 20663
0.783850, 0.783900, SAFE, 6977.396082, 2902.315918, 2, 20663
0.782200, 0.782250, SAFE, 12332.305550, 5298.435547, 7, 33969
0.782250, 0.782300, SAFE, 12448.795142, 5302.734375, 7, 33969
0.784550, 0.784600, SAFE, 3888.537503, 1567.898560, 1, 11963
0.783100, 0.783150, SAFE, 10485.829952, 4314.176758, 4, 31036
0.783150, 0.783200, SAFE, 10445.939857, 4302.805664, 4, 31036
0.783200, 0.783250, SAFE, 10253.887352, 4151.713867, 5, 31159
0.781750, 0.781800, SAFE, 14360.843883, 6052.714844, 8, 39805
0.781700, 0.781750, SAFE, 14437.148886, 6125.952148, 8, 39805
0.781800, 0.781850, SAFE, 14461.348125, 6136.556641, 8, 39805
0.781850, 0.781900, SAFE, 14482.648425, 6178.712891, 8, 39805
0.781900, 0.781950, SAFE, 14440.312322, 6086.763672, 8, 39805
0.782000, 0.782050, SAFE, 14425.442929, 6137.948730, 8, 39805
0.782050, 0.782100, SAFE, 14427.703580, 6111.917480, 8, 39805
0.782100, 0.782150, SAFE, 14406.274906, 6086.041016, 8, 39805
0.781950, 0.782000, SAFE, 14579.051170, 6226.644531, 8, 39805
0.784600, 0.784650, SAFE, 3883.247276, 1587.444580, 1, 11963
0.784650, 0.784700, SAFE, 3857.092922, 1551.478760, 1, 11963
0.784700, 0.784750, SAFE, 3863.341615, 1573.201538, 1, 11963
0.784750, 0.784800, SAFE, 3864.207502, 1549.272949, 1, 11963
0.784800, 0.784850, SAFE, 3919.928206, 1588.943115, 1, 11963
0.784850, 0.784900, SAFE, 3901.920990, 1577.659180, 1, 11963
0.784900, 0.784950, SAFE, 3883.119698, 1565.626831, 1, 11963
0.784950, 0.785000, SAFE, 3861.535592, 1557.522461, 1, 11963
0.785000, 0.785050, SAFE, 3906.642484, 1599.200928, 1, 11963
0.783900, 0.783950, SAFE, 9428.971006, 3872.012695, 3, 28318
0.785050, 0.785100, SAFE, 3923.976161, 1593.169922, 1, 11963
0.785100, 0.785150, SAFE, 3941.793499, 1600.405762, 1, 11963
0.785150, 0.785200, SAFE, 3898.088756, 1597.463379, 1, 11963
0.782150, 0.782200, SAFE, 16270.897299, 6939.741699, 10, 44469
0.780350, 0.780400, SAFE, 25888.854220, 10663.083984, 14, 75599
0.785400, 0.785450, SAFE, 4047.845994, 1677.476929, 1, 11963
0.785450, 0.785500, SAFE, 4008.235654, 1657.576660, 1, 11963
0.785500, 0.785550, SAFE, 4010.583243, 1673.982300, 1, 11963
0.785550, 0.785600, SAFE, 4006.537211, 1653.609863, 1, 11963
0.783950, 0.784000, SAFE, 9801.914392, 4085.928223, 3, 28318
0.784050, 0.784100, SAFE, 9752.403476, 4028.764160, 3, 28318
0.784000, 0.784050, SAFE, 9774.471341, 4070.543945, 3, 28318
0.784100, 0.784150, SAFE, 9705.559811, 4037.160156, 3, 28318
0.785600, 0.785650, SAFE, 5434.600463, 2240.038574, 2, 16052
0.784150, 0.784200, SAFE, 9792.181237, 4058.401855, 3, 28318
0.784200, 0.784250, SAFE, 9660.681038, 3959.753418, 3, 28318
0.785650, 0.785700, SAFE, 5480.859807, 2281.341553, 2, 16052
0.784250, 0.784300, SAFE, 9670.279982, 4015.770508, 3, 28318
0.785200, 0.785250, SAFE, 6394.683428, 2596.009521, 2, 19364
0.786350, 0.786400, SAFE, 3971.585305, 1662.523193, 1, 11963
0.784300, 0.784350, SAFE, 9672.778569, 4012.226562, 3, 28318
0.786400, 0.786450, SAFE, 3944.410393, 1632.379028, 1, 11963
0.786450, 0.786500, SAFE, 3922.626061, 1629.929810, 1, 11963
0.786500, 0.786550, SAFE, 3940.526955, 1605.503906, 1, 11963
0.786550, 0.786600, SAFE, 3895.834992, 1599.450439, 1, 11963
0.786600, 0.786650, SAFE, 3912.309630, 1598.297241, 1, 11963
0.785700, 0.785750, SAFE, 5604.777123, 2399.126465, 2, 16052
0.776350, 0.776400, SAFE, 52947.256932, 22750.826172, 44, 149412
0.786650, 0.786700, SAFE, 3948.331773, 1622.078491, 1, 11963
0.785350, 0.785400, SAFE, 6407.750742, 2647.090332, 2, 19364
0.784350, 0.784400, SAFE, 9743.795455, 4065.668945, 3, 28318
0.785250, 0.785300, SAFE, 6662.202078, 2747.325195, 2, 19364
0.784400, 0.784450, SAFE, 9723.701138, 4014.865723, 3, 28318
0.786750, 0.786800, SAFE, 3831.147039, 1542.151855, 1, 11963
0.786700, 0.786750, SAFE, 3839.873162, 1581.838379, 1, 11963
0.780850, 0.780900, SAFE, 27222.005146, 11251.902344, 17, 81188
0.785300, 0.785350, SAFE, 6870.055042, 2873.312256, 2, 19364
0.784450, 0.784500, SAFE, 9727.555012, 4040.594727, 3, 28318
0.786800, 0.786850, SAFE, 3855.075350, 1551.794556, 1, 11963
0.786850, 0.786900, SAFE, 3818.631611, 1535.671631, 1, 11963
0.785750, 0.785800, SAFE, 5687.694078, 2441.932861, 2, 16052
0.784500, 0.784550, SAFE, 9525.448792, 3892.958252, 3, 28318
0.785800, 0.785850, SAFE, 5718.544087, 2422.912354, 2, 16052
0.785900, 0.785950, SAFE, 5581.811407, 2356.775635, 2, 16052
0.786900, 0.786950, SAFE, 3802.768673, 1536.376099, 1, 11963
0.785850, 0.785900, SAFE, 5659.794414, 2401.699463, 2, 16052
0.786950, 0.787000, SAFE, 3828.956398, 1539.762573, 1, 11963
0.787000, 0.787050, SAFE, 3839.342820, 1560.193115, 1, 11963
0.785950, 0.786000, SAFE, 5648.906201, 2410.734131, 2, 16052
0.786000, 0.786050, SAFE, 5629.650942, 2367.082764, 2, 16052
0.787050, 0.787100, SAFE, 3825.027578, 1520.857422, 1, 11963
0.787100, 0.787150, SAFE, 3831.683022, 1555.206177, 1, 11963
0.786100, 0.786150, SAFE, 5576.571109, 2362.095459, 2, 16052
0.786050, 0.786100, SAFE, 5608.488716, 2384.109619, 2, 16052
0.786300, 0.786350, SAFE, 5353.583778, 2207.626953, 2, 16052
0.786150, 0.786200, SAFE, 5592.546580, 2376.324463, 2, 16052
0.786250, 0.786300, SAFE, 5472.499097, 2270.386719, 2, 16052
0.786200, 0.786250, SAFE, 5622.197698, 2333.218262, 2, 16052
0.780900, 0.780950, SAFE, 28350.971026, 11565.772461, 16, 84188
0.787150, 0.787200, SAFE, 3830.115902, 1556.886353, 1, 11963
0.787250, 0.787300, SAFE, 3800.418577, 1540.865845, 1, 11963
0.787300, 0.787350, SAFE, 3809.181363, 1549.798340, 1, 11963
0.787200, 0.787250, SAFE, 3840.336459, 1529.892212, 1, 11963
0.787350, 0.787400, SAFE, 3858.283524, 1533.321411, 1, 11963
0.787400, 0.787450, SAFE, 3799.165210, 1526.825684, 1, 11963
0.787450, 0.787500, SAFE, 3835.364046, 1547.475586, 1, 11963
0.789500, 0.789550, SAFE, 4419.624463, 1895.612915, 3, 12969
0.789450, 0.789500, SAFE, 4485.992707, 1886.076172, 3, 12969
0.789600, 0.789650, SAFE, 4448.975970, 1874.345337, 3, 12969
0.789650, 0.789700, SAFE, 4449.535625, 1874.452271, 3, 12969
0.789550, 0.789600, SAFE, 4479.557626, 1892.200928, 3, 12969
0.789750, 0.789800, SAFE, 4373.318282, 1858.900146, 3, 12969
0.789700, 0.789750, SAFE, 4421.652779, 1866.148682, 3, 12969
0.789800, 0.789850, SAFE, 4434.408330, 1856.245117, 3, 12969
0.789850, 0.789900, SAFE, 4497.379991, 1914.797852, 3, 12969
0.788600, 0.788650, SAFE, 5987.970203, 2585.847900, 2, 16760
0.788550, 0.788600, SAFE, 6007.715300, 2564.477539, 2, 16760
0.788850, 0.788900, SAFE, 5937.817614, 2514.776611, 2, 16760
0.788750, 0.788800, SAFE, 5972.267012, 2533.185791, 2, 16760
0.788700, 0.788750, SAFE, 6005.488704, 2525.381592, 2, 16760
0.788650, 0.788700, SAFE, 6012.370341, 2550.613770, 2, 16760
0.788800, 0.788850, SAFE, 5994.508299, 2545.378906, 2, 16760
0.789050, 0.789100, SAFE, 5924.326940, 2507.147949, 2, 16760
0.788950, 0.789000, SAFE, 6000.192985, 2545.402832, 2, 16760
0.788900, 0.788950, SAFE, 6026.130996, 2557.796143, 2, 16760
0.789100, 0.789150, SAFE, 5901.031389, 2506.055908, 2, 16760
0.789000, 0.789050, SAFE, 6083.288805, 2565.721680, 2, 16760
0.789150, 0.789200, SAFE, 5935.711835, 2521.150879, 2, 16760
0.788050, 0.788100, SAFE, 6849.621768, 2964.906250, 3, 18943
0.789200, 0.789250, SAFE, 6007.544896, 2549.886230, 2, 16760
0.788000, 0.788050, SAFE, 6915.050714, 3002.589600, 3, 18943
0.788200, 0.788250, SAFE, 6823.266469, 2932.690674, 3, 18943
0.787950, 0.788000, SAFE, 6962.539644, 3013.017578, 3, 18943
0.788250, 0.788300, SAFE, 6820.526137, 2904.569824, 3, 18943
0.788150, 0.788200, SAFE, 6935.088948, 3001.505859, 3, 18943
0.782300, 0.782350, SAFE, 24151.182456, 10230.294922, 24, 69393
0.788350, 0.788400, SAFE, 6816.289509, 2926.586182, 3, 18943
0.788100, 0.788150, SAFE, 7035.157460, 3055.229492, 3, 18943
0.788300, 0.788350, SAFE, 6924.359753, 2948.769287, 3, 18943
0.788450, 0.788500, SAFE, 7127.164373, 3058.084229, 4, 20101
0.788500, 0.788550, SAFE, 7076.330951, 2980.913086, 4, 20101
0.788400, 0.788450, SAFE, 8019.885703, 3477.278564, 6, 22412
0.790000, 0.790050, SAFE, 7455.694236, 3037.309570, 3, 22855
0.790100, 0.790150, SAFE, 7488.833049, 3067.015381, 3, 22855
0.790050, 0.790100, SAFE, 7510.991540, 3051.209229, 3, 22855
0.789950, 0.790000, SAFE, 7670.574191, 3124.848145, 4, 23745
0.789250, 0.789300, SAFE, 8696.789445, 3618.287109, 3, 25456
0.790200, 0.790250, SAFE, 7600.872104, 3086.342773, 3, 22855
0.789900, 0.789950, SAFE, 7870.609772, 3151.911377, 4, 24785
0.790150, 0.790200, SAFE, 7641.546077, 3130.507568, 3, 22855
0.789350, 0.789400, SAFE, 8890.425956, 3748.495361, 3, 25456
0.789300, 0.789350, SAFE, 8929.983491, 3750.904297, 3, 25456
0.790250, 0.790300, SAFE, 7548.850439, 3097.226074, 3, 22855
0.790850, 0.790900, SAFE, 3941.020363, 1591.094849, 1, 11963
0.790650, 0.790700, SAFE, 4662.439427, 1869.647461, 2, 14938
0.790700, 0.790750, SAFE, 4691.385011, 1874.728271, 2, 14938
0.790600, 0.790650, SAFE, 4903.979625, 1956.174194, 3, 15580
0.790300, 0.790350, SAFE, 7529.525157, 3074.928955, 3, 22855
0.790350, 0.790400, SAFE, 7676.558663, 3152.041016, 3, 22855
0.790400, 0.790450, SAFE, 7544.583399, 3117.415039, 3, 22855
0.790450, 0.790500, SAFE, 7606.799810, 3121.039307, 3, 22855
0.791850, 0.791900, SAFE, 6404.789529, 2799.472168, 4, 17744
0.791900, 0.791950, SAFE, 6402.879934, 2789.562988, 4, 17744
0.791800, 0.791850, SAFE, 6547.264895, 2882.232422, 4, 17744
0.791950, 0.792000, SAFE, 6388.241497, 2775.822510, 4, 17744
0.790500, 0.790550, SAFE, 8108.029745, 3325.187988, 4, 25830
0.792000, 0.792050, SAFE, 6428.131731, 2807.236816, 4, 17744
0.790550, 0.790600, SAFE, 8172.973688, 3265.232910, 4, 25830
0.790750, 0.790800, SAFE, 7980.089866, 3191.995117, 5, 25433
0.792050, 0.792100, SAFE, 6401.908347, 2809.151611, 4, 17744
0.791700, 0.791750, SAFE, 7908.626939, 3406.474365, 5, 22539
0.789400, 0.789450, SAFE, 14017.322292, 5891.216797, 8, 41109
0.791550, 0.791600, SAFE, 8070.987716, 3468.580078, 5, 22539
0.791350, 0.791400, SAFE, 8256.015189, 3625.081787, 5, 22539
